Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RISK_MM;RainTomorrow
22.12.2011;CoffsHarbour;19.3;24.8;13.8;06.2;04.7;S;26;SW;ESE;11;13;93;72;1017.4;1015.2;8;6;20.4;24.1;Yes;0.8;No
11.01.2015;BadgerysCreek;19.9;21;30.4;NA;NA;SSW;20;ESE;SSW;9;7;97;96;1013.5;1012.5;NA;NA;19.9;20.6;Yes;13.8;Yes
08.07.2011;CoffsHarbour;02.6;16.9;0;02.2;09.6;E;26;NA;NE;0;15;67;45;1023.9;1020.3;1;0;11.8;16.4;No;0;No
13.10.2015;BadgerysCreek;16.4;19.7;05.4;NA;NA;S;26;S;SW;15;11;82;95;NA;NA;NA;NA;17.4;17.7;Yes;03.6;Yes
26.03.2010;CoffsHarbour;17.7;28.7;0;4;11;NE;41;NW;NE;13;30;68;66;1021.2;1017.9;1;1;23.7;26.1;No;0;No
16.04.2010;CoffsHarbour;13.4;25.1;0;03.4;10.2;SSE;30;SW;S;15;19;62;53;1025;1023.2;2;4;22.4;24.1;No;10.8;Yes
18.11.2010;BadgerysCreek;13;26.8;0;NA;NA;S;35;S;NNE;6;7;80;47;1015.8;1011.5;NA;NA;18.8;26.5;No;01.6;Yes
24.12.2011;CoffsHarbour;19;26;5;05.6;08.2;SW;31;WSW;ESE;15;20;93;71;1012.4;1011.2;7;4;20.7;25.4;Yes;07.2;Yes
03.12.2010;BadgerysCreek;18.2;26.3;0.8;NA;NA;ESE;39;NA;SE;0;13;82;68;1017.8;1014.3;NA;NA;21.8;25.1;No;01.2;Yes
13.07.2011;Albury;07.1;09.8;0;NA;NA;W;30;WNW;WNW;15;17;91;88;1021.6;1020.1;7;NA;07.2;08.7;No;4;Yes
04.05.2010;Cobar;14.8;28.7;0;05.2;09.7;NNW;41;N;NNW;19;15;48;24;1019.9;1014.8;2;4;20.7;27.1;No;02.8;Yes
01.02.2017;Cobar;27.4;42.5;0;NA;NA;WNW;46;ESE;WNW;11;24;38;16;1011.1;1007.7;8;3;29.3;42;No;0;No
14.01.2009;CoffsHarbour;16.9;27.4;0;06.6;13.2;N;43;NNW;NNE;13;30;58;49;1017.8;1015.9;3;1;24.9;26.1;No;0;No
22.07.2009;CoffsHarbour;15.3;23.6;0;3;05.8;N;39;NW;N;13;17;52;65;1016.6;1012.6;4;7;20.2;20;No;0;No
23.08.2013;Albury;08.6;12.3;08.8;NA;NA;WNW;44;NW;WNW;22;19;94;94;1011.6;1011.9;8;8;10.1;11.4;Yes;04.2;Yes
01.04.2009;BadgerysCreek;17.6;22.9;32;NA;NA;SE;50;E;ESE;20;19;97;78;1021.9;1021.4;NA;NA;19;22.6;Yes;15.4;Yes
07.10.2015;Cobar;18.4;34.1;0;08.2;NA;S;35;S;S;15;15;39;17;1026;1023.9;1;4;21.6;33.1;No;0;No
18.08.2009;CoffsHarbour;09.4;19.5;0;02.6;10.7;S;54;SW;SSE;20;20;36;51;1026.7;1025;1;1;16.2;18.6;No;0;No
09.07.2012;Cobar;09.4;18.7;0;4;NA;NE;46;ENE;NE;20;22;62;51;1025.3;1020.3;7;7;12.3;17.6;No;10.8;Yes
29.12.2008;Albury;19.7;27.2;0;NA;NA;WNW;46;NW;WSW;19;30;49;22;1004.8;1004.2;NA;NA;21.6;26.1;No;01.2;Yes
11.04.2009;CoffsHarbour;16.1;24.8;0;03.2;03.1;N;31;W;NE;9;13;73;71;1025.7;1023.5;7;8;22.8;23.1;No;4;Yes
16.02.2014;BadgerysCreek;20.6;24.5;5;NA;NA;NNE;41;NE;SE;4;11;91;94;999.3;1002.4;NA;NA;22.8;20.9;Yes;16.6;Yes
01.03.2012;Cobar;22.7;27.3;03.2;04.6;NA;NNW;46;N;WNW;22;17;86;92;1004.6;1004;6;8;24.6;24.1;Yes;19.2;Yes
23.12.2011;CoffsHarbour;17.9;26.4;0.8;03.6;04.7;E;30;NW;ENE;9;22;89;67;1014.2;1012;7;3;21.4;25.9;No;5;Yes
05.02.2011;CoffsHarbour;24;32.5;0;07.4;12.7;NE;59;NNW;NE;24;43;67;66;1015;1012.3;1;1;28.5;29.3;No;0;No
30.04.2010;CoffsHarbour;10.7;23.1;0;03.2;09.3;SSW;31;SW;S;17;15;51;58;1023.7;1022;5;4;20.3;22.4;No;0;No
12.05.2017;Cobar;07.5;21.8;0;NA;NA;NE;22;E;SSE;15;4;49;29;1024.7;1020.8;NA;NA;13.2;21.2;No;0;No
15.10.2010;Cobar;18.3;19;34;4;NA;WNW;78;N;WSW;28;24;98;88;991.7;993.8;8;8;18.7;15.3;Yes;19;Yes
25.05.2017;Cobar;06.5;18.8;0.2;NA;NA;SW;26;S;S;6;13;82;49;1023.5;1021;NA;NA;12.1;18.3;No;0;No
30.04.2016;Albury;16.8;23.4;08.6;NA;NA;N;30;NNE;N;2;19;100;64;1018.1;1015.1;8;8;17.9;22.5;Yes;4;Yes
23.03.2011;Albury;16.3;20.1;0;NA;NA;W;37;NNW;WNW;15;22;76;63;1005.7;1005.3;8;8;16.4;18.4;No;8;Yes
10.06.2016;Albury;10.5;13.8;3;NA;NA;WNW;28;WNW;WNW;15;19;89;64;1020;1020.3;8;6;10.9;12.5;Yes;01.2;Yes
03.06.2014;Albury;11.4;13.8;0.6;NA;NA;NW;30;NW;NW;15;15;89;82;1019.3;1019;8;8;11.6;13.6;No;01.4;Yes
09.06.2010;Albury;05.3;08.4;0;NA;NA;WNW;37;NNW;WNW;11;13;81;92;1012.9;1011.1;7;8;07.8;07.9;No;02.4;Yes
06.03.2016;Cobar;24.3;38.3;0;NA;NA;NNE;31;NE;NE;15;17;30;15;1017.7;1014.9;NA;NA;29.1;37.7;No;0;No
23.03.2014;Cobar;16.2;30;0;07.6;NA;SW;46;ESE;SSW;11;11;44;28;1016;1013;8;NA;22.3;29.6;No;05.4;Yes
12.10.2010;CoffsHarbour;15.8;22.8;06.2;3;06.3;NNE;39;NE;NE;24;24;70;54;1030.2;1026.9;7;1;19.3;21.7;Yes;0.2;No
09.07.2009;BadgerysCreek;6;17;05.6;NA;NA;SE;24;SW;SSW;9;9;100;81;1031.3;1028.8;NA;NA;09.5;13.9;Yes;01.8;Yes
10.09.2010;CoffsHarbour;16.5;27.3;01.6;01.8;07.5;WSW;50;NW;NNE;17;20;88;59;1007.7;1002.1;7;1;19.1;26.2;Yes;0;No
04.07.2010;CoffsHarbour;08.4;18.8;0;03.2;09.2;WSW;41;SW;SSW;24;26;53;51;1027.3;1025;1;5;14.7;18;No;0;No
22.06.2011;Albury;05.9;11.1;0.6;NA;NA;NW;43;WNW;NW;19;19;93;69;1013.3;1013.6;8;8;06.3;10.4;No;03.4;Yes
16.07.2010;CoffsHarbour;05.1;18.8;0;03.2;09.8;WSW;33;SW;SSE;19;19;45;38;1024.1;1021.9;1;4;14.3;17.7;No;0;No
19.08.2013;Albury;06.6;11.3;6;NA;NA;SW;52;W;WNW;17;20;85;72;1013;1011.1;8;NA;07.8;08.3;Yes;09.8;Yes
09.06.2009;Albury;06.3;08.8;2;NA;NA;W;43;NNW;WNW;13;13;92;95;1011.1;1008.3;8;8;06.8;07.9;Yes;05.6;Yes
14.05.2009;CoffsHarbour;07.1;22.3;0;01.4;10.2;NE;20;WNW;NE;9;13;55;43;1015.7;1012.1;1;0;17.8;21.1;No;0;No
15.08.2010;CoffsHarbour;08.5;23.8;0;02.8;10.5;WNW;52;N;WNW;22;22;46;23;1010.5;1007.5;1;3;17.6;22.1;No;0;No
05.03.2010;Cobar;18;27.9;12.8;0.6;03.7;N;33;NE;N;19;17;86;66;1005.6;1004.4;7;7;22;26.3;Yes;02.4;Yes
14.10.2010;Cobar;14.5;26.8;15.2;0.6;NA;NE;35;E;NNE;6;13;89;52;1013;1008.6;7;7;19.1;24.8;Yes;34;Yes
11.11.2013;Albury;10.6;17.1;05.8;NA;NA;SE;46;SE;SSE;17;26;57;61;1020.7;1019;8;8;14.1;15.9;Yes;04.4;Yes
17.08.2012;Albury;06.4;11.7;13.4;NA;NA;NW;50;NNW;NW;19;31;95;69;1003.7;1001.3;7;8;06.8;10.6;Yes;06.6;Yes
06.03.2017;Cobar;19.5;35.2;0;NA;NA;SW;35;NW;SSW;9;15;43;16;1011.5;1009.4;NA;7;27.1;34;No;0;No
31.10.2015;BadgerysCreek;11.7;25.3;0;NA;NA;N;30;ENE;N;2;20;68;46;NA;NA;NA;NA;19.7;24.2;No;01.6;Yes
06.10.2011;CoffsHarbour;12.7;20.4;0;03.2;0.6;NNW;31;SW;N;9;19;85;66;1016.6;1012.8;8;8;15.3;19;No;0;No
20.04.2009;CoffsHarbour;16.5;21.4;03.4;4;0.5;SSW;57;SSW;SSW;35;35;61;90;1013.3;1012.9;5;8;20.8;16.4;Yes;59;Yes
04.11.2010;CoffsHarbour;14.8;22.6;0;07.6;04.8;NE;41;WSW;NE;13;26;94;75;1016.9;1015.9;8;8;15.2;20.2;No;15.8;Yes
01.09.2010;CoffsHarbour;11.8;24.7;0;02.6;10.4;NNE;37;NNW;NE;24;22;47;50;1021.7;1016.9;0;1;20;22.7;No;0;No
13.05.2011;Albury;03.8;14.1;5;NA;NA;W;35;WNW;WNW;11;20;98;74;1015;1012.3;8;6;9;13.2;Yes;01.8;Yes
27.06.2010;CoffsHarbour;13.3;17.9;01.6;01.2;04.6;WSW;31;WSW;S;17;13;74;63;1018.7;1016.1;7;5;14.9;17.6;Yes;0;No
22.12.2015;Cobar;18.5;25.6;12.2;01.8;NA;ESE;35;E;ESE;17;7;94;76;1017;1014.9;8;7;19.6;23.3;Yes;03.8;Yes
19.02.2011;Albury;21.7;29;12.2;NA;NA;NNE;59;N;NW;17;20;91;67;1005.2;1004.5;NA;8;22.1;27.4;Yes;12.8;Yes
23.09.2011;CoffsHarbour;12.1;27.8;0;05.2;09.8;N;39;NNW;NNE;24;26;52;67;1019.7;1015.7;0;5;22.2;22.1;No;0;No
30.01.2016;Albury;10;28.1;0;NA;NA;W;52;SSE;SSW;11;9;70;26;1005.2;1000.8;NA;NA;16;27.1;No;7;Yes
16.08.2014;Cobar;11.5;13.1;03.8;04.2;NA;ENE;46;E;N;22;17;95;91;1015.8;1011.5;8;8;12;11.4;Yes;27.4;Yes
20.06.2009;BadgerysCreek;07.8;16.4;01.4;NA;NA;N;20;SW;ESE;9;7;99;97;1028.1;1024.5;NA;NA;11.6;15;Yes;01.4;Yes
17.05.2011;CoffsHarbour;06.2;21;0;02.4;09.2;S;31;SW;SSW;13;20;53;48;1028.3;1026.3;0;1;14.7;19.7;No;0.8;No
23.12.2009;CoffsHarbour;18.5;28.4;0;2;12;NE;31;ESE;NE;9;20;70;72;1015.4;1014.8;1;1;25.9;27.2;No;0;No
22.08.2011;CoffsHarbour;11.8;19.3;04.4;02.8;04.8;SE;54;SSW;SSW;26;35;86;76;1033;1031.5;7;5;14.1;16.7;Yes;20.2;Yes
06.02.2017;Cobar;24.4;42.3;0;NA;NA;SSE;50;NE;WNW;15;22;27;15;1008.7;1006.3;NA;2;32.1;41;No;0;No
05.08.2011;Albury;05.6;20.7;0;NA;NA;ESE;44;SE;NNE;7;24;65;42;1023;1018.1;NA;NA;13.9;20.3;No;14.6;Yes
13.08.2016;Cobar;04.5;18.3;0;NA;NA;SW;26;ENE;WSW;6;11;62;35;1025.5;1023.5;NA;NA;12.2;17.7;No;0;No
01.11.2015;Albury;15;27.3;15.2;NA;NA;WSW;57;ENE;NE;13;19;90;50;1014;1006.6;8;8;17.7;26;Yes;22.8;Yes
29.08.2013;Albury;09.8;20;02.8;NA;NA;WNW;57;E;NE;11;26;84;51;1018.8;1011.4;5;1;15;19.4;Yes;03.6;Yes
10.02.2017;Cobar;25.6;43.1;0;NA;NA;N;31;N;SSW;20;11;26;13;1011.8;1008.5;NA;NA;33.1;42.1;No;0;No
05.06.2016;Cobar;10.4;15.6;08.4;0.4;NA;WSW;39;WSW;W;19;22;78;61;1009;1006.2;7;8;11.2;14.1;Yes;0;No
28.07.2012;Albury;04.1;13.2;4;NA;NA;W;28;WNW;WNW;6;15;100;71;1020.8;1020.1;8;8;05.9;12.4;Yes;01.8;Yes
04.06.2011;CoffsHarbour;07.5;21.5;0;01.8;09.6;E;19;WSW;NE;6;11;82;51;1017.2;1015;1;2;15.2;20;No;0;No
05.02.2017;Cobar;27.1;42.8;3;NA;NA;N;46;NNE;N;24;20;38;15;1009.6;1005.9;NA;1;31.8;41.6;Yes;0;No
28.03.2009;CoffsHarbour;17.7;25.3;12;06.4;09.7;SSW;44;SW;S;24;30;71;64;1022.8;1021.7;2;4;20.8;24.3;Yes;0.2;No
24.10.2016;Cobar;06.1;22.7;0;12.6;NA;SW;28;SE;SSW;11;9;NA;NA;1022;1018.3;NA;NA;13.8;21.2;No;0;No
11.07.2015;Cobar;10.5;18.7;0;5;NA;W;63;N;NW;19;24;92;37;1013.7;1007.4;7;3;11.3;17.4;No;06.2;Yes
13.01.2017;Albury;16.7;32;0;NA;NA;WSW;44;ESE;SSE;6;7;64;48;1003.2;100;3;5;21.9;28.2;No;14.2;Yes
28.05.2009;CoffsHarbour;11.9;20.9;0;01.4;09.4;S;22;S;SSE;9;11;79;72;1019.9;1017.8;2;2;17.2;20.1;No;01.4;Yes
25.01.2016;Cobar;20.4;36.5;0;9;NA;W;35;S;WSW;11;20;30;15;1010.2;1007.2;5;3;26.1;35.8;No;0;No
29.08.2009;CoffsHarbour;12.7;26.2;0.6;02.8;06.3;N;48;NNE;N;19;28;63;49;1013.7;1005.7;6;3;19.4;25.5;No;0;No
15.01.2009;CoffsHarbour;19.1;32.2;0;07.6;13.2;NNE;61;NNW;NNE;31;46;50;57;1013.9;1010.4;0;1;25.1;27.6;No;0;No
27.11.2009;CoffsHarbour;21.5;28.3;0;07.6;10.7;N;52;NNE;NE;19;31;72;71;1012.3;1008.2;4;3;23.9;25.4;No;0;No
29.04.2009;CoffsHarbour;10.5;19.6;0;03.2;03.1;SW;41;SSW;S;19;19;57;71;1020.5;1017.4;6;7;17.7;18.4;No;0;No
06.11.2011;Albury;13.8;32.9;0;NA;NA;NW;50;ESE;NNW;7;15;63;44;1011.2;1006.4;NA;7;21.7;27.1;No;05.4;Yes
14.02.2015;BadgerysCreek;17.4;27.8;0.6;NA;NA;NNE;26;SW;NNE;6;15;88;54;1023.2;1019.2;NA;NA;21.6;27.4;No;06.6;Yes
28.05.2016;BadgerysCreek;02.5;15.8;0;NA;NA;WSW;37;W;WSW;4;4;95;74;1007.4;1006.2;NA;NA;07.9;15.3;No;03.4;Yes
05.10.2010;CoffsHarbour;17.8;21.7;61.2;06.8;04.6;S;52;S;SSW;28;30;88;86;1019.1;1017.8;8;6;19.5;20;Yes;13;Yes
05.12.2009;CoffsHarbour;19.1;27.8;0;8;08.5;NNE;69;NE;NNE;20;41;67;66;1014;1009;3;6;23.6;24.3;No;01.4;Yes
18.09.2010;CoffsHarbour;06.2;20.9;0;4;09.6;NNE;24;NW;E;9;11;41;44;1018.3;1014.1;7;7;17.5;20.2;No;0;No
18.08.2011;CoffsHarbour;14.6;19;0.8;01.4;06.7;N;52;NW;SW;24;22;65;43;1012.5;1011.2;7;6;15.3;16.5;No;0;No
19.03.2016;Cobar;11.1;21.5;01.4;06.4;NA;SW;35;SSW;S;13;22;68;33;1014.1;1012.3;2;1;13.7;20.1;Yes;0;No
24.05.2012;Albury;07.8;17;0;NA;NA;ENE;24;E;S;4;11;82;96;1017.5;1015.2;2;8;10.9;11.8;No;29.4;Yes
19.07.2011;BadgerysCreek;0.7;14.2;0.4;NA;NA;NA;NA;NA;W;0;19;99;82;1014.8;1011.8;NA;NA;02.3;09.1;No;07.4;Yes
22.03.2011;Cobar;15.5;25;4;03.4;NA;WSW;33;WNW;W;7;15;90;67;1003.6;1003.7;7;5;19.4;24.5;Yes;3;Yes
20.07.2016;Cobar;16.8;18.5;19.8;0.8;NA;E;28;NNW;ENE;13;11;98;90;1019.2;1018.4;7;8;18.1;17.6;Yes;06.4;Yes
02.03.2009;CoffsHarbour;21.4;26.5;0;05.8;02.2;S;33;SW;S;20;22;72;70;1014.7;1013.9;6;7;24.3;25.1;No;36.6;Yes
29.04.2014;BadgerysCreek;11.2;25.1;0;NA;NA;N;17;N;NNE;4;7;100;55;1017.9;1013.1;NA;NA;13.7;24.7;No;01.6;Yes
12.08.2014;BadgerysCreek;04.7;14.4;0;NA;NA;SSW;31;SW;S;11;20;64;66;1030.4;1028.6;NA;NA;09.6;12.3;No;02.2;Yes
16.06.2011;CoffsHarbour;11.3;18.4;63.2;NA;06.2;SW;52;SW;SW;30;28;93;58;1014.8;1011.9;7;1;14.5;18.3;Yes;01.4;Yes
14.06.2016;Cobar;06.7;19.6;0;03.2;NA;NE;24;E;ESE;13;7;75;48;1035.3;1032.5;NA;NA;11.1;19.2;No;0.2;No
01.09.2009;CoffsHarbour;04.7;20.4;0;03.2;10.7;SSE;30;WSW;E;13;15;41;35;1022.6;1019.9;1;0;16.9;19.3;No;0;No
05.06.2014;BadgerysCreek;10.9;16.6;01.4;NA;NA;W;17;WSW;S;6;6;99;98;1026.3;1024.4;NA;NA;13.8;15.7;Yes;7;Yes
02.10.2016;Cobar;08.8;25.2;0;5;NA;NNW;50;NNE;N;17;22;NA;NA;1011.2;1006.5;NA;3;15.9;23.7;No;6;Yes
14.07.2015;Albury;5;09.1;0;NA;NA;W;33;WNW;NW;11;17;78;63;1014.9;1014.1;NA;8;06.5;07.6;No;10;Yes
03.10.2015;Cobar;14;34.6;0;10.6;NA;NNW;30;N;NNW;15;9;13;9;1030.9;1025.8;NA;NA;27.8;34.1;No;0;No
17.09.2010;CoffsHarbour;08.3;19.5;0;04.2;07.1;SSE;37;S;SSE;26;13;34;42;1020.5;1019.3;5;8;17.3;17;No;0;No
10.01.2016;Cobar;21.1;40.6;0;12.4;NA;SSW;33;N;SSW;6;13;20;6;1014.7;1011.9;0;1;28.8;38.3;No;0;No
10.01.2009;CoffsHarbour;16.9;24.2;03.2;02.6;12;SW;30;SW;SE;20;15;59;47;1015.5;1013.5;2;2;21.2;23.3;Yes;0;No
16.01.2017;Cobar;20.8;39.7;0;NA;NA;E;33;E;E;20;13;45;21;1012.3;1008.9;NA;1;27.6;37.8;No;0;No
19.12.2010;CoffsHarbour;17.2;22.9;0.4;1;0;N;48;NNW;N;7;30;74;79;1006.1;1001.3;8;8;19.7;19.7;No;01.6;Yes
02.02.2017;Cobar;23.3;33.1;0;NA;NA;S;31;SSE;S;19;13;31;19;1013.3;1011.7;NA;NA;26.2;32.3;No;0;No
15.01.2011;CoffsHarbour;19.5;27.1;0;05.4;10.7;NE;35;N;NE;9;22;68;67;1009.9;1007.9;7;4;24.6;26;No;0;No
01.05.2012;Cobar;12.5;26.9;0;03.4;NA;NE;33;NE;N;22;17;56;36;1023.3;1019.7;1;4;17.4;26;No;08.8;Yes
13.10.2010;CoffsHarbour;13.7;23.4;0.2;03.8;07.6;NNE;54;NNW;NNE;19;41;61;63;1023;1018.3;1;7;20.6;21.3;No;0;No
03.05.2016;Cobar;9;22.2;0.2;01.6;NA;WNW;31;NNW;W;6;17;87;38;1014.7;1011.6;NA;NA;15.4;21.5;No;0;No
04.06.2015;BadgerysCreek;01.4;16.8;0;NA;NA;NNE;19;WSW;NE;4;11;100;52;1022.2;1017.6;NA;NA;06.1;16.1;No;2;Yes
28.04.2017;Cobar;03.9;18.2;0;NA;NA;S;41;SSE;SSE;15;19;68;39;1024.8;1022.5;NA;NA;10.1;17.3;No;0;No
24.04.2017;Albury;11;23.3;0;NA;NA;ESE;17;ENE;SE;2;9;81;59;1022.3;1016.9;1;2;15.8;22.8;No;09.6;Yes
04.11.2015;Albury;14.7;28.7;0;NA;NA;N;35;SE;NNE;15;22;63;47;1015;1011.4;NA;NA;20.9;27.2;No;06.6;Yes
07.01.2016;Cobar;18.9;32.4;0;09.4;NA;SE;43;ESE;SE;17;20;47;21;1014.4;1013.3;0;3;23.8;30.1;No;0;No
31.03.2011;BadgerysCreek;16.7;20.7;02.6;NA;NA;S;26;SSW;SE;13;15;76;72;1023.6;1023.5;NA;NA;18.5;18.9;Yes;08.2;Yes
31.12.2010;CoffsHarbour;18.6;27.1;0;05.2;12.9;SE;22;SSE;ESE;7;15;67;63;1016.1;1015.8;3;1;25.7;26.1;No;0;No
17.06.2015;Albury;11.3;12.6;11.6;NA;NA;W;20;S;WSW;2;6;100;100;1010.9;1009.1;8;8;12.2;12.6;Yes;22.4;Yes
09.08.2016;Cobar;07.2;18;0;02.8;NA;NNE;33;NNE;NE;19;17;65;50;1021.2;1017.1;NA;8;12.3;17.8;No;0.2;No
20.02.2009;CoffsHarbour;19.5;27.6;4;03.4;06.8;SSW;24;SE;S;9;7;78;85;1010.6;1010;1;6;25.1;25.2;Yes;0.6;No
10.08.2016;Cobar;09.4;19.3;0.2;02.6;NA;WSW;30;S;WSW;17;13;55;42;1017.3;1015.4;1;NA;13.9;18.4;No;0;No
19.08.2014;BadgerysCreek;11.5;17.5;18.4;NA;NA;SW;61;SW;SSE;22;26;75;75;1016.4;1017.3;NA;NA;14.2;13.4;Yes;01.2;Yes
20.03.2009;CoffsHarbour;16.3;26.8;0;02.2;09.4;SSE;22;SW;SE;11;15;77;69;1016.9;1015.3;3;5;22.3;26.1;No;0;No
01.10.2011;CoffsHarbour;8;20.8;0;05.4;04.8;WSW;50;NNE;SSW;7;17;77;87;1007.4;1003.6;7;7;13.9;14.6;No;11.6;Yes
06.10.2009;Albury;05.2;16.2;0;NA;NA;SE;37;ENE;SSE;6;15;85;77;1020.2;1018.3;2;2;08.8;10;No;03.6;Yes
08.03.2011;Cobar;17.7;28.6;0;10;NA;NA;NA;NE;N;19;13;47;34;1016.2;1013.3;7;7;22.7;27;No;03.2;Yes
06.01.2017;BadgerysCreek;17.9;24.7;09.6;NA;NA;ENE;24;E;NNW;4;4;90;87;1018.1;1017.5;NA;NA;21.9;22.3;Yes;01.2;Yes
13.04.2010;CoffsHarbour;15.1;24.3;0;04.6;09.5;S;33;SW;S;20;17;46;47;1019.7;1017.7;2;1;21;23.9;No;0;No
24.06.2010;CoffsHarbour;12.2;19.1;05.2;1;03.6;WSW;28;SW;S;13;11;78;67;1030.4;1026.8;5;7;15.9;17.8;Yes;0;No
28.03.2013;Albury;18.3;22.2;10.4;NA;NA;NW;46;N;W;24;20;84;84;1013.1;1015.4;8;7;22.2;17.1;Yes;19.8;Yes
30.10.2011;CoffsHarbour;17.7;26.5;0;5;08.2;NNE;39;NE;NE;15;26;74;77;1011.9;1009;2;7;24.2;23.7;No;02.6;Yes
17.02.2012;BadgerysCreek;14.8;29.4;0;NA;NA;WSW;39;ESE;SW;2;26;86;65;1017.5;1015.7;NA;NA;19.4;22.8;No;07.2;Yes
06.06.2017;Cobar;02.8;15.3;0;NA;NA;SSW;43;SW;SSW;13;24;77;42;1026.6;1024.2;NA;1;08.7;14.1;No;0;No
13.01.2016;Cobar;27.3;42.5;0;13.4;NA;NE;74;NW;WNW;13;24;28;14;1013.4;1010.6;1;6;34.8;40.5;No;01.2;Yes
15.03.2012;Albury;17.2;30;09.6;NA;NA;NNE;41;ESE;NNE;2;24;79;44;1014.4;1010.8;NA;2;20.8;28.5;Yes;19.2;Yes
22.01.2009;Cobar;21.8;30.7;0;8;05.9;WNW;56;N;N;24;19;71;63;1008.6;1006.2;7;7;24.4;27.3;No;18;Yes
09.07.2015;Cobar;04.2;17.1;0;01.6;NA;NE;37;ENE;NNE;15;15;75;40;1026.3;1022.1;0;1;08.5;16.7;No;01.6;Yes
02.05.2016;Cobar;10.6;20;0;5;NA;E;22;E;NNE;15;6;64;52;1017.3;1014.3;NA;5;14.3;19.7;No;0.2;No
17.12.2010;CoffsHarbour;19.4;25.5;10;3;01.5;WNW;65;SSW;SSW;17;20;83;80;1005;1003.8;7;7;23.3;23.8;Yes;1;No
31.08.2011;CoffsHarbour;09.3;20;06.8;03.4;NA;S;26;SW;SSE;15;13;74;61;1022.6;1020.4;5;1;17.8;19.7;Yes;0;No
03.04.2015;BadgerysCreek;16.1;17.3;3;NA;NA;SSW;20;SSW;SSW;7;9;77;96;1024.3;1023.1;NA;NA;16.9;16.6;Yes;21.4;Yes
01.03.2011;CoffsHarbour;21.2;32.4;04.6;04.2;08.4;SSW;98;N;NE;24;30;79;67;1007.6;1005;4;4;24.3;30.5;Yes;09.4;Yes
13.01.2011;Albury;22.1;30.6;14.2;NA;NA;NE;41;ESE;ENE;6;28;86;59;1009.5;1006.5;8;8;24.4;29.5;Yes;02.4;Yes
09.07.2012;Albury;0.2;15.1;0;NA;NA;E;24;NA;SE;0;9;95;60;1029;1024.2;1;1;05.2;14.3;No;02.4;Yes
01.10.2016;Cobar;08.5;20.7;0.2;03.4;NA;WNW;31;W;NW;17;19;NA;NA;1012.3;1009.8;7;NA;15.6;19.8;No;0;No
29.12.2016;Albury;22;27.7;03.8;NA;NA;E;28;SE;E;6;15;93;66;1007.4;1005.5;NA;NA;22.9;26.7;Yes;03.2;Yes
22.03.2009;CoffsHarbour;17;25.9;0.4;03.2;9;SSW;33;SW;SSE;13;13;78;63;1017;1015.1;7;5;20.6;25;No;02.4;Yes
21.10.2010;Cobar;13.5;28.2;0;06.4;NA;ENE;41;NE;NW;9;9;60;33;1021.9;1018.2;6;7;19.2;26.1;No;01.6;Yes
25.05.2010;CoffsHarbour;16;23.9;0.6;02.6;06.5;N;30;NNE;NNW;15;15;84;59;1012;1005.7;6;4;17;23.5;No;0.6;No
08.11.2009;CoffsHarbour;17.1;21;04.8;3;0;NA;NA;WSW;SW;11;11;95;96;1028.2;1027;8;8;18.6;19.1;Yes;58;Yes
25.12.2015;Cobar;19.8;35.3;0;12.2;NA;NE;46;ENE;NE;28;24;53;23;1011.1;1006.1;1;3;23.9;33.8;No;0;No
16.06.2016;Albury;0;12.9;0;NA;NA;ESE;17;NA;ESE;0;11;95;70;1026;1019.7;NA;8;04.1;12.8;No;07.6;Yes
08.06.2009;Albury;9;12;04.6;NA;NA;WNW;33;WNW;WNW;9;26;88;79;1009.6;1008.7;8;8;10.3;11.4;Yes;2;Yes
29.05.2010;CoffsHarbour;13.4;23.2;01.8;0.6;02.8;NNW;35;NNW;NNW;13;17;90;63;1012.2;1005;7;7;16.7;20.9;Yes;02.4;Yes
14.10.2016;Cobar;7;23.2;0;NA;NA;ENE;33;ENE;E;20;15;NA;NA;1023.3;1020.4;NA;NA;14.9;21.4;No;0;No
09.02.2016;Cobar;21.7;35.5;0;12.6;NA;ESE;46;ENE;ESE;26;19;32;15;1016.8;1014.5;0;0;26.1;34.1;No;0;No
12.07.2016;Albury;08.6;12.9;0.4;NA;NA;NW;69;N;NW;19;37;79;61;1007.3;1004.2;8;NA;09.3;12;No;09.6;Yes
03.06.2010;CoffsHarbour;14.1;16.9;59.4;01.6;0.1;WSW;43;WSW;WSW;20;22;92;94;1019;1015.5;8;8;14.7;14.5;Yes;33.4;Yes
29.05.2010;Cobar;11.7;15.3;03.6;02.6;01.4;NNE;48;NW;W;15;20;85;69;1007.7;1006.5;8;7;12.2;14.5;Yes;04.6;Yes
07.12.2016;Cobar;14;32;05.4;31.2;NA;SSE;41;ESE;S;9;11;NA;NA;1015.4;1011.8;NA;NA;20.4;29.8;Yes;0.2;No
07.01.2009;CoffsHarbour;22.7;29.6;0;8;09.8;NNE;56;NNW;NNE;20;37;60;66;1012.3;1009.7;5;5;26.7;27.1;No;0;No
